Human Timestamp,Unix Time,Microseconds,Latitude (degrees),Longitude (degrees),Height,Velocity North (m/s),Velocity East (m/s),Velocity Down (m/s),Latitude Standard Deviation (m),Longitude Standard Deviation (m),Height Standard Deviation (m),Tilt (degrees),Heading (degrees),Tilt Standard Deviation (degrees),Heading Standard Deviation (degrees),Fix Type,Doppler Velocity Valid,Time Valid,External GNSS,Tilt Valid,Heading Valid,Floating Heading
Sat Apr 10 16:55:59 CST 2021,1618044959,196,22.2774391,114.1364667,293.983,0.069000006,0.0,0.303,2.128,2.128,2.528,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,196,22.2774391,114.1364667,293.983,0.069000006,0.0,0.303,2.128,2.128,2.528,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,200196,22.2774391,114.1364667,293.985,-0.029000001,0.027,-0.018000001,2.2240002,2.2240002,2.608,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,200196,22.2774391,114.1364667,293.985,-0.029000001,0.027,-0.018000001,2.2240002,2.2240002,2.608,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,200196,22.2774391,114.1364667,293.985,-0.029000001,0.027,-0.018000001,2.2240002,2.2240002,2.608,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,300196,22.2774391,114.1364667,293.986,-0.038000003,0.07700001,0.043,2.1920002,2.1920002,2.5760002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,300196,22.2774391,114.1364667,293.986,-0.038000003,0.07700001,0.043,2.1920002,2.1920002,2.5760002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,300196,22.2774391,114.1364667,293.986,-0.038000003,0.07700001,0.043,2.1920002,2.1920002,2.5760002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,500196,22.2774391,114.1364667,293.98900000000003,-0.022000002,0.020000001,0.13800001,2.288,2.288,2.6560001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,500196,22.2774391,114.1364667,293.98900000000003,-0.022000002,0.020000001,0.13800001,2.288,2.288,2.6560001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,600196,22.2774391,114.1364667,293.988,0.044000003,-0.043,-0.10700001,2.24,2.24,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,600196,22.2774391,114.1364667,293.988,0.044000003,-0.043,-0.10700001,2.24,2.24,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,600196,22.2774391,114.1364667,293.988,0.044000003,-0.043,-0.10700001,2.24,2.24,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,600196,22.2774391,114.1364667,293.988,0.044000003,-0.043,-0.10700001,2.24,2.24,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,800196,22.2774391,114.1364667,293.992,0.030000001,0.023000002,0.060000002,2.3360002,2.3360002,2.6880002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,800196,22.2774391,114.1364667,293.992,0.030000001,0.023000002,0.060000002,2.3360002,2.3360002,2.6880002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,900195,22.2774391,114.1364667,293.994,0.098000005,-0.052,0.102000006,2.272,2.272,2.6560001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,900195,22.2774391,114.1364667,293.994,0.098000005,-0.052,0.102000006,2.272,2.272,2.6560001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:55:59 CST 2021,1618044959,900195,22.2774391,114.1364667,293.994,0.098000005,-0.052,0.102000006,2.272,2.272,2.6560001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,195,22.2774391,114.1364667,293.995,-0.052,-0.062000003,-0.34,2.2240002,2.2240002,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,195,22.2774391,114.1364667,293.995,-0.052,-0.062000003,-0.34,2.2240002,2.2240002,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,195,22.2774391,114.1364667,293.995,-0.052,-0.062000003,-0.34,2.2240002,2.2240002,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,195,22.2774391,114.1364667,293.995,-0.052,-0.062000003,-0.34,2.2240002,2.2240002,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,200195,22.2774391,114.1364667,293.998,0.07300001,0.002,-0.038000003,2.3200002,2.3200002,2.6880002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,200195,22.2774391,114.1364667,293.998,0.07300001,0.002,-0.038000003,2.3200002,2.3200002,2.6880002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,200195,22.2774391,114.1364667,293.998,0.07300001,0.002,-0.038000003,2.3200002,2.3200002,2.6880002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,200195,22.2774391,114.1364667,293.998,0.07300001,0.002,-0.038000003,2.3200002,2.3200002,2.6880002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,400195,22.2774391,114.1364667,294.002,-0.020000001,0.003,0.136,2.4,2.4,2.752,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,400195,22.2774391,114.1364667,294.002,-0.020000001,0.003,0.136,2.4,2.4,2.752,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,400195,22.2774391,114.1364667,294.002,-0.020000001,0.003,0.136,2.4,2.4,2.752,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,600195,22.277438999999998,114.1364666,294.003,-0.004,-0.051000003,-0.187,2.48,2.48,2.8160002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,600195,22.277438999999998,114.1364666,294.003,-0.004,-0.051000003,-0.187,2.48,2.48,2.8160002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,700195,22.277438999999998,114.1364667,294.00100000000003,-0.013,0.028,-0.042000003,2.4,2.4,2.7680001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,700195,22.277438999999998,114.1364667,294.00100000000003,-0.013,0.028,-0.042000003,2.4,2.4,2.7680001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,800195,22.277438999999998,114.1364666,294.003,-0.05,-0.003,0.20300001,2.3200002,2.3200002,2.7040002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,800195,22.277438999999998,114.1364666,294.003,-0.05,-0.003,0.20300001,2.3200002,2.3200002,2.7040002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,900195,22.277438999999998,114.1364666,294.008,0.062000003,-0.014,-0.19000001,2.272,2.272,2.6720002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:00 CST 2021,1618044960,900195,22.277438999999998,114.1364666,294.008,0.062000003,-0.014,-0.19000001,2.272,2.272,2.6720002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,195,22.2774391,114.1364666,294.01,0.031000001,0.019000001,0.164,2.2240002,2.2240002,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,195,22.2774391,114.1364666,294.01,0.031000001,0.019000001,0.164,2.2240002,2.2240002,2.624,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,100195,22.277438999999998,114.1364666,294.011,-0.025,0.020000001,-0.096,2.176,2.176,2.592,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,100195,22.277438999999998,114.1364666,294.011,-0.025,0.020000001,-0.096,2.176,2.176,2.592,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,100195,22.277438999999998,114.1364666,294.011,-0.025,0.020000001,-0.096,2.176,2.176,2.592,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,200195,22.2774391,114.1364665,294.015,-0.058000002,0.031000001,-0.022000002,2.144,2.144,2.5600002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,200195,22.2774391,114.1364665,294.015,-0.058000002,0.031000001,-0.022000002,2.144,2.144,2.5600002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,200195,22.2774391,114.1364665,294.015,-0.058000002,0.031000001,-0.022000002,2.144,2.144,2.5600002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,200195,22.2774391,114.1364665,294.015,-0.058000002,0.031000001,-0.022000002,2.144,2.144,2.5600002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,400195,22.2774391,114.1364665,294.01800000000003,-0.019000001,0.006,0.054,2.256,2.256,2.64,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,400195,22.2774391,114.1364665,294.01800000000003,-0.019000001,0.006,0.054,2.256,2.256,2.64,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,400195,22.2774391,114.1364665,294.01800000000003,-0.019000001,0.006,0.054,2.256,2.256,2.64,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,600195,22.277438999999998,114.1364665,294.02,-0.08400001,0.023000002,0.0050000004,2.3360002,2.3360002,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,600195,22.277438999999998,114.1364665,294.02,-0.08400001,0.023000002,0.0050000004,2.3360002,2.3360002,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,700195,22.277438999999998,114.1364665,294.026,0.051000003,-0.094000004,-0.011000001,2.3200002,2.3200002,2.736,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,700195,22.277438999999998,114.1364665,294.026,0.051000003,-0.094000004,-0.011000001,2.3200002,2.3200002,2.736,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,800195,22.277438999999998,114.13646639999999,294.029,-0.09900001,-0.104,-0.018000001,2.3040001,2.3040001,2.752,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,800195,22.277438999999998,114.13646639999999,294.029,-0.09900001,-0.104,-0.018000001,2.3040001,2.3040001,2.752,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,900195,22.2774389,114.13646639999999,294.033,0.040000003,-0.024,-0.148,2.288,2.288,2.7840002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:01 CST 2021,1618044961,900195,22.2774389,114.13646639999999,294.033,0.040000003,-0.024,-0.148,2.288,2.288,2.7840002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,195,22.2774389,114.13646639999999,294.038,-0.055000003,0.022000002,0.033,2.272,2.272,2.8160002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,195,22.2774389,114.13646639999999,294.038,-0.055000003,0.022000002,0.033,2.272,2.272,2.8160002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,195,22.2774389,114.13646639999999,294.038,-0.055000003,0.022000002,0.033,2.272,2.272,2.8160002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,100195,22.2774389,114.13646639999999,294.044,0.034,-0.014,0.010000001,2.272,2.272,2.848,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,100195,22.2774389,114.13646639999999,294.044,0.034,-0.014,0.010000001,2.272,2.272,2.848,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,100195,22.2774389,114.13646639999999,294.044,0.034,-0.014,0.010000001,2.272,2.272,2.848,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,100195,22.2774389,114.13646639999999,294.044,0.034,-0.014,0.010000001,2.272,2.272,2.848,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,300195,22.2774389,114.1364663,294.056,0.08400001,-0.011000001,-0.009000001,2.4,2.4,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,300195,22.2774389,114.1364663,294.056,0.08400001,-0.011000001,-0.009000001,2.4,2.4,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,300195,22.2774389,114.1364663,294.056,0.08400001,-0.011000001,-0.009000001,2.4,2.4,3.0080001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,500195,22.2774389,114.1364663,294.064,0.022000002,0.012,-0.14500001,2.528,2.528,3.1520002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,500195,22.2774389,114.1364663,294.064,0.022000002,0.012,-0.14500001,2.528,2.528,3.1520002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,600195,22.2774389,114.1364663,294.07,-0.002,0.035,0.067,2.496,2.496,3.1680002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,600195,22.2774389,114.1364663,294.07,-0.002,0.035,0.067,2.496,2.496,3.1680002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,700195,22.2774389,114.1364662,294.076,-0.001,-0.071,-0.101,2.48,2.48,3.1840003,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,700195,22.2774389,114.1364662,294.076,-0.001,-0.071,-0.101,2.48,2.48,3.1840003,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,800194,22.2774388,114.1364662,294.085,0.013,0.036000002,0.102000006,2.4,2.4,3.0240002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,800194,22.2774388,114.1364662,294.085,0.013,0.036000002,0.102000006,2.4,2.4,3.0240002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,900194,22.2774388,114.1364662,294.092,0.0050000004,-0.043,-0.14400001,2.352,2.352,2.8960001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:02 CST 2021,1618044962,900194,22.2774388,114.1364662,294.092,0.0050000004,-0.043,-0.14400001,2.352,2.352,2.8960001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,194,22.2774388,114.1364662,294.098,-0.016,0.091000006,0.1,2.3040001,2.3040001,2.8000002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,194,22.2774388,114.1364662,294.098,-0.016,0.091000006,0.1,2.3040001,2.3040001,2.8000002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,194,22.2774388,114.1364662,294.098,-0.016,0.091000006,0.1,2.3040001,2.3040001,2.8000002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,100194,22.2774388,114.13646609999998,294.107,0.0,-0.020000001,0.039,2.272,2.272,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,100194,22.2774388,114.13646609999998,294.107,0.0,-0.020000001,0.039,2.272,2.272,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,100194,22.2774388,114.13646609999998,294.107,0.0,-0.020000001,0.039,2.272,2.272,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,100194,22.2774388,114.13646609999998,294.107,0.0,-0.020000001,0.039,2.272,2.272,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,300194,22.277438699999998,114.1364662,294.113,-0.043,0.07300001,0.10300001,2.368,2.368,2.7680001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,300194,22.277438699999998,114.1364662,294.113,-0.043,0.07300001,0.10300001,2.368,2.368,2.7680001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,300194,22.277438699999998,114.1364662,294.113,-0.043,0.07300001,0.10300001,2.368,2.368,2.7680001,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,500194,22.277438699999998,114.1364662,294.118,0.009000001,0.022000002,0.020000001,2.4640002,2.4640002,2.8000002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,500194,22.277438699999998,114.1364662,294.118,0.009000001,0.022000002,0.020000001,2.4640002,2.4640002,2.8000002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,600194,22.277438699999998,114.13646609999998,294.123,0.053000003,-0.018000001,-0.19600001,2.4,2.4,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,600194,22.277438699999998,114.13646609999998,294.123,0.053000003,-0.018000001,-0.19600001,2.4,2.4,2.72,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,700194,22.277438699999998,114.1364662,294.122,-0.05,-0.021000002,0.15,2.368,2.368,2.6720002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,700194,22.277438699999998,114.1364662,294.122,-0.05,-0.021000002,0.15,2.368,2.368,2.6720002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,800194,22.277438699999998,114.13646609999998,294.12600000000003,0.019000001,-0.014,-0.119,2.3200002,2.3200002,2.608,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,800194,22.277438699999998,114.13646609999998,294.12600000000003,0.019000001,-0.014,-0.119,2.3200002,2.3200002,2.608,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,900194,22.277438699999998,114.13646609999998,294.129,-0.008,0.048,0.089,2.2080002,2.2080002,2.4480002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:03 CST 2021,1618044963,900194,22.277438699999998,114.13646609999998,294.129,-0.008,0.048,0.089,2.2080002,2.2080002,2.4480002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,194,22.277438699999998,114.13646609999998,294.132,-0.001,-0.07300001,0.17400001,2.128,2.128,2.3200002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,194,22.277438699999998,114.13646609999998,294.132,-0.001,-0.07300001,0.17400001,2.128,2.128,2.3200002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,194,22.277438699999998,114.13646609999998,294.132,-0.001,-0.07300001,0.17400001,2.128,2.128,2.3200002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,100194,22.277438699999998,114.13646609999998,294.136,0.074,0.056,-0.115,2.0640001,2.0640001,2.24,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,100194,22.277438699999998,114.13646609999998,294.136,0.074,0.056,-0.115,2.0640001,2.0640001,2.24,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,100194,22.277438699999998,114.13646609999998,294.136,0.074,0.056,-0.115,2.0640001,2.0640001,2.24,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,300194,22.2774388,114.13646599999998,294.142,0.068,-0.104,-0.062000003,2.144,2.144,2.256,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,300194,22.2774388,114.13646599999998,294.142,0.068,-0.104,-0.062000003,2.144,2.144,2.256,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,400194,22.277438699999998,114.13646609999998,294.14300000000003,-0.065000005,0.119,0.019000001,2.128,2.128,2.24,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,400194,22.277438699999998,114.13646609999998,294.14300000000003,-0.065000005,0.119,0.019000001,2.128,2.128,2.24,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,500194,22.277438699999998,114.13646599999998,294.145,0.036000002,0.015000001,0.032,2.112,2.112,2.24,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,500194,22.277438699999998,114.13646599999998,294.145,0.036000002,0.015000001,0.032,2.112,2.112,2.24,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,600194,22.2774388,114.13646599999998,294.147,-0.011000001,-0.059000004,0.059000004,2.128,2.128,2.288,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,600194,22.2774388,114.13646599999998,294.147,-0.011000001,-0.059000004,0.059000004,2.128,2.128,2.288,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,700194,22.2774388,114.13646599999998,294.149,0.091000006,-0.019000001,0.082,2.0800002,2.0800002,2.272,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,700194,22.2774388,114.13646599999998,294.149,0.091000006,-0.019000001,0.082,2.0800002,2.0800002,2.272,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,800194,22.2774388,114.13646599999998,294.151,-0.117000006,0.029000001,-0.67300004,2.0640001,2.0640001,2.256,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,800194,22.2774388,114.13646599999998,294.151,-0.117000006,0.029000001,-0.67300004,2.0640001,2.0640001,2.256,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,900194,22.2774388,114.13646599999998,294.15000000000003,0.039,-0.003,0.47200003,2.0800002,2.0800002,2.3200002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,900194,22.2774388,114.13646599999998,294.15000000000003,0.039,-0.003,0.47200003,2.0800002,2.0800002,2.3200002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:04 CST 2021,1618044964,900194,22.2774388,114.13646599999998,294.15000000000003,0.039,-0.003,0.47200003,2.0800002,2.0800002,2.3200002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,194,22.2774388,114.13646599999998,294.151,0.085,-0.002,0.504,2.0800002,2.0800002,2.368,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,194,22.2774388,114.13646599999998,294.151,0.085,-0.002,0.504,2.0800002,2.0800002,2.368,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,194,22.2774388,114.13646599999998,294.151,0.085,-0.002,0.504,2.0800002,2.0800002,2.368,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,194,22.2774388,114.13646599999998,294.151,0.085,-0.002,0.504,2.0800002,2.0800002,2.368,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,200194,22.2774388,114.13646599999998,294.156,0.039,-0.038000003,0.034,2.24,2.24,2.528,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,200194,22.2774388,114.13646599999998,294.156,0.039,-0.038000003,0.034,2.24,2.24,2.528,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,200194,22.2774388,114.13646599999998,294.156,0.039,-0.038000003,0.034,2.24,2.24,2.528,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
Sat Apr 10 16:56:05 CST 2021,1618044965,400194,22.2774388,114.13646589999999,294.158,0.004,-0.116000004,-0.009000001,2.384,2.384,2.7040002,0.0,0.0,0.0,0.0,6,1,1,0,0,0,0
